   .Foto #1	-- Fecha	02/09/2025---10:02:17 a. m.
   	Wavelength	Dark Substract	
4.824489E+2	6.827928E+1
4.825476E+2	6.817688E+1
4.826463E+2	7.532429E+1
4.827449E+2	7.350160E+1
4.828436E+2	7.188370E+1
4.829422E+2	7.591820E+1
4.830409E+2	7.432079E+1
4.831395E+2	7.942023E+1
4.832381E+2	6.973334E+1
4.833367E+2	7.595916E+1
4.834353E+2	7.700362E+1
4.835339E+2	8.290177E+1
4.836325E+2	6.469533E+1
4.837311E+2	7.161747E+1
4.838297E+2	8.124292E+1
4.839282E+2	7.722890E+1
4.840268E+2	6.836120E+1
4.841253E+2	8.445823E+1
4.842239E+2	7.235474E+1
4.843224E+2	6.911895E+1
4.844209E+2	7.542669E+1
4.845194E+2	6.875031E+1
4.846179E+2	7.524237E+1
4.847164E+2	7.139219E+1
4.848149E+2	6.315936E+1
4.849134E+2	8.923000E+1
4.850118E+2	7.339920E+1
4.851103E+2	8.595325E+1
4.852087E+2	8.257410E+1
4.853072E+2	7.757706E+1
4.854056E+2	7.288721E+1
4.855040E+2	6.686618E+1
4.856024E+2	9.346929E+1
4.857008E+2	7.282577E+1
4.857992E+2	7.229330E+1
4.858976E+2	7.311248E+1
4.859960E+2	8.390528E+1
4.860944E+2	7.905159E+1
4.861927E+2	8.417152E+1
4.862911E+2	7.968646E+1
4.863894E+2	7.022485E+1
4.864878E+2	7.128979E+1
4.865861E+2	7.950215E+1
4.866844E+2	8.519550E+1
4.867827E+2	7.081876E+1
4.868810E+2	7.833480E+1
4.869793E+2	8.277890E+1
4.870776E+2	6.854551E+1
4.871758E+2	7.526285E+1
4.872741E+2	7.526285E+1
4.873724E+2	7.563149E+1
4.874706E+2	7.995270E+1
4.875688E+2	7.157651E+1
4.876671E+2	7.872392E+1
4.877653E+2	8.447871E+1
4.878635E+2	9.811818E+1
4.879617E+2	7.966598E+1
4.880599E+2	9.013110E+1
4.881581E+2	9.715564E+1
4.882563E+2	7.733130E+1
4.883544E+2	8.566653E+1
4.884526E+2	8.875897E+1
4.885507E+2	7.604108E+1
4.886489E+2	8.300417E+1
4.887470E+2	8.359808E+1
4.888451E+2	8.292225E+1
4.889432E+2	8.791930E+1
4.890414E+2	7.026581E+1
4.891395E+2	7.114643E+1
4.892375E+2	7.368592E+1
4.893356E+2	8.748923E+1
4.894337E+2	8.830841E+1
4.895318E+2	8.112004E+1
4.896298E+2	7.178130E+1
4.897279E+2	7.911303E+1
4.898259E+2	7.843720E+1
4.899239E+2	8.269698E+1
4.900219E+2	8.181635E+1
4.901200E+2	8.853369E+1
4.902180E+2	8.697723E+1
4.903160E+2	8.081285E+1
4.904139E+2	7.819145E+1
4.905119E+2	9.938792E+1
4.906099E+2	8.228738E+1
4.907078E+2	8.001414E+1
4.908058E+2	8.093573E+1
4.909037E+2	7.028629E+1
4.910017E+2	9.555822E+1
4.910996E+2	9.027446E+1
4.911975E+2	7.524237E+1
4.912954E+2	8.257410E+1
4.913933E+2	8.914808E+1
4.914912E+2	8.738683E+1
4.915891E+2	9.895785E+1
4.916870E+2	8.652668E+1
4.917848E+2	8.990583E+1
4.918827E+2	9.834346E+1
4.919805E+2	8.931192E+1
4.920784E+2	7.976838E+1
4.921762E+2	8.877945E+1
4.922740E+2	9.011062E+1
4.923719E+2	9.211763E+1
4.924697E+2	9.242483E+1
4.925675E+2	1.020912E+2
4.926652E+2	8.542078E+1
4.927630E+2	9.684844E+1
4.928608E+2	8.658812E+1
4.929586E+2	1.016612E+2
4.930563E+2	9.391985E+1
4.931541E+2	9.203572E+1
4.932518E+2	9.000823E+1
4.933495E+2	9.154420E+1
4.934472E+2	8.648572E+1
4.935450E+2	8.568701E+1
4.936427E+2	8.499070E+1
4.937404E+2	9.361265E+1
4.938380E+2	8.675196E+1
4.939357E+2	9.201524E+1
4.940334E+2	9.215859E+1
4.941311E+2	9.621357E+1
4.942287E+2	9.002871E+1
4.943263E+2	8.619900E+1
4.944240E+2	9.523055E+1
4.945216E+2	9.660269E+1
4.946192E+2	1.022141E+2
4.947168E+2	1.040368E+2
4.948144E+2	9.721708E+1
4.949120E+2	1.004733E+2
4.950096E+2	9.049974E+1
4.951072E+2	8.437631E+1
4.952048E+2	9.979752E+1
4.953023E+2	1.001047E+2
4.953999E+2	9.795435E+1
4.954974E+2	1.002685E+2
4.955950E+2	9.764715E+1
4.956925E+2	1.005553E+2
4.957900E+2	9.011062E+1
4.958875E+2	9.119605E+1
4.959850E+2	9.637741E+1
4.960825E+2	9.308018E+1
4.961800E+2	9.824106E+1
4.962775E+2	9.987944E+1
4.963749E+2	1.046922E+2
4.964724E+2	9.641837E+1
4.965698E+2	1.005553E+2
4.966673E+2	9.187188E+1
4.967647E+2	9.490287E+1
4.968621E+2	8.988535E+1
4.969596E+2	9.756523E+1
4.970570E+2	9.998183E+1
4.971544E+2	1.021936E+2
4.972518E+2	8.566653E+1
4.973491E+2	1.024599E+2
4.974465E+2	1.054704E+2
4.975439E+2	9.674604E+1
4.976412E+2	9.643885E+1
4.977386E+2	1.090134E+2
4.978359E+2	9.660269E+1
4.979333E+2	8.462207E+1
4.980306E+2	9.555822E+1
4.981279E+2	9.615213E+1
4.982252E+2	9.799530E+1
4.983225E+2	9.564014E+1
4.984198E+2	9.748331E+1
4.985171E+2	1.004938E+2
4.986144E+2	9.123701E+1
4.987116E+2	9.899881E+1
4.988089E+2	1.098121E+2
4.989061E+2	1.038115E+2
4.990034E+2	1.144610E+2
4.991006E+2	1.042826E+2
4.991978E+2	1.054499E+2
4.992950E+2	1.039549E+2
4.993923E+2	9.869161E+1
4.994895E+2	9.269107E+1
4.995866E+2	9.955176E+1
4.996838E+2	8.548222E+1
4.997810E+2	9.713516E+1
4.998782E+2	9.711468E+1
4.999753E+2	1.037501E+2
5.000725E+2	1.088291E+2
5.001696E+2	9.656173E+1
5.002668E+2	9.760619E+1
5.003639E+2	9.654125E+1
5.004610E+2	1.114095E+2
5.005581E+2	9.529199E+1
5.006552E+2	1.026852E+2
5.007523E+2	1.083785E+2
5.008494E+2	1.069859E+2
5.009465E+2	1.042621E+2
5.010435E+2	1.058185E+2
5.011406E+2	1.080918E+2
5.012376E+2	1.043645E+2
5.013347E+2	1.002686E+2
5.014317E+2	1.061053E+2
5.015287E+2	1.049994E+2
5.016258E+2	1.031767E+2
5.017228E+2	1.040368E+2
5.018198E+2	9.760619E+1
5.019168E+2	1.081737E+2
5.020138E+2	1.060848E+2
5.021107E+2	1.014359E+2
5.022077E+2	1.043850E+2
5.023047E+2	1.122082E+2
5.024016E+2	1.065353E+2
5.024986E+2	8.902520E+1
5.025955E+2	1.066377E+2
5.026924E+2	1.067811E+2
5.027893E+2	1.045693E+2
5.028863E+2	1.185160E+2
5.029832E+2	1.181268E+2
5.030801E+2	1.120444E+2
5.031769E+2	1.041597E+2
5.032738E+2	1.099145E+2
5.033707E+2	1.104879E+2
5.034676E+2	1.060643E+2
5.035644E+2	1.099145E+2
5.036613E+2	1.131503E+2
5.037581E+2	1.059209E+2
5.038549E+2	1.094025E+2
5.039518E+2	1.079689E+2
5.040486E+2	1.240250E+2
5.041454E+2	1.057776E+2
5.042422E+2	1.081737E+2
5.043390E+2	1.053680E+2
5.044357E+2	1.116348E+2
5.045325E+2	1.121468E+2
5.046293E+2	1.242912E+2
5.047260E+2	1.150549E+2
5.048228E+2	1.038320E+2
5.049195E+2	1.154030E+2
5.050163E+2	1.020298E+2
5.051130E+2	1.097506E+2
5.052097E+2	1.170824E+2
5.053064E+2	1.088495E+2
5.054031E+2	1.027671E+2
5.054998E+2	1.066173E+2
5.055965E+2	1.063510E+2
5.056932E+2	1.128636E+2
5.057898E+2	1.035248E+2
5.058865E+2	1.080099E+2
5.059832E+2	1.098121E+2
5.060798E+2	1.115938E+2
5.061764E+2	1.175329E+2
5.062731E+2	1.106927E+2
5.063697E+2	1.209735E+2
5.064663E+2	1.178606E+2
5.065629E+2	1.173486E+2
5.066595E+2	1.238202E+2
5.067561E+2	1.114709E+2
5.068527E+2	1.142357E+2
5.069492E+2	1.138875E+2
5.070458E+2	1.230420E+2
5.071424E+2	1.059414E+2
5.072389E+2	1.253562E+2
5.073354E+2	1.221613E+2
5.074320E+2	1.162837E+2
5.075285E+2	1.168571E+2
5.076250E+2	1.268307E+2
5.077215E+2	1.146658E+2
5.078180E+2	1.204820E+2
5.079145E+2	1.229600E+2
5.080110E+2	1.320530E+2
5.081075E+2	1.268921E+2
5.082039E+2	1.301075E+2
5.083004E+2	1.267283E+2
5.083969E+2	1.110613E+2
5.084933E+2	1.181473E+2
5.085897E+2	1.134779E+2
5.086862E+2	1.339986E+2
5.087826E+2	1.248442E+2
5.088790E+2	1.230420E+2
5.089754E+2	1.245779E+2
5.090718E+2	1.221818E+2
5.091682E+2	1.229600E+2
5.092646E+2	1.126792E+2
5.093609E+2	1.357189E+2
5.094573E+2	7.438222E+1
5.095537E+2	1.250080E+2
5.096500E+2	1.215879E+2
5.097463E+2	1.207278E+2
5.098427E+2	1.207482E+2
5.099390E+2	1.212602E+2
5.100353E+2	1.288992E+2
5.101316E+2	1.304966E+2
5.102279E+2	1.184545E+2
5.103242E+2	1.357598E+2
5.104205E+2	1.263187E+2
5.105168E+2	1.304351E+2
5.106131E+2	1.290220E+2
5.107093E+2	1.389137E+2
5.108056E+2	1.226324E+2
5.109018E+2	1.334252E+2
5.109981E+2	1.240864E+2
5.110943E+2	1.333228E+2
5.111905E+2	1.322169E+2
5.112867E+2	1.193966E+2
5.113829E+2	1.309471E+2
5.114791E+2	1.263597E+2
5.115753E+2	1.349407E+2
5.116715E+2	1.183931E+2
5.117677E+2	1.217517E+2
5.118638E+2	1.309881E+2
5.119600E+2	1.354117E+2
5.120562E+2	1.351864E+2
5.121523E+2	1.393438E+2
5.122484E+2	1.333432E+2
5.123446E+2	1.301075E+2
5.124407E+2	1.316639E+2
5.125368E+2	1.253766E+2
5.126329E+2	1.298003E+2
5.127290E+2	1.228986E+2
5.128251E+2	1.261549E+2
5.129212E+2	1.340600E+2
5.130172E+2	1.326265E+2
5.131133E+2	1.352888E+2
5.132094E+2	1.452010E+2
5.133054E+2	1.390161E+2
5.134015E+2	1.270355E+2
5.134975E+2	1.359237E+2
5.135935E+2	1.370296E+2
5.136895E+2	1.366200E+2
5.137856E+2	1.457539E+2
5.138816E+2	1.387908E+2
5.139776E+2	1.420062E+2
5.140735E+2	1.425796E+2
5.141695E+2	1.359237E+2
5.142655E+2	1.396305E+2
5.143615E+2	1.192532E+2
5.144574E+2	1.392619E+2
5.145534E+2	1.476790E+2
5.146493E+2	1.289811E+2
5.147452E+2	1.423338E+2
5.148412E+2	1.442180E+2
5.149371E+2	1.319916E+2
5.150330E+2	1.343672E+2
5.151289E+2	1.492560E+2
5.152248E+2	1.442384E+2
5.153207E+2	1.339167E+2
5.154166E+2	1.413508E+2
5.155124E+2	1.448323E+2
5.156083E+2	1.618100E+2
5.157041E+2	1.414122E+2
5.158000E+2	1.473104E+2
5.158958E+2	1.445047E+2
5.159917E+2	1.427229E+2
5.160875E+2	1.505257E+2
5.161833E+2	1.464502E+2
5.162791E+2	1.539458E+2
5.163749E+2	1.534133E+2
5.164707E+2	1.485392E+2
5.165665E+2	1.544168E+2
5.166623E+2	1.346949E+2
5.167581E+2	1.468803E+2
5.168538E+2	1.472285E+2
5.169496E+2	1.515292E+2
5.170453E+2	1.538025E+2
5.171411E+2	1.476585E+2
5.172368E+2	1.372958E+2
5.173325E+2	1.289606E+2
5.174282E+2	1.432145E+2
5.175240E+2	1.394872E+2
5.176197E+2	1.443818E+2
5.177154E+2	1.500137E+2
5.178110E+2	1.546626E+2
5.179067E+2	1.412484E+2
5.180024E+2	1.577141E+2
5.180981E+2	1.440541E+2
5.181937E+2	1.603764E+2
5.182894E+2	1.490716E+2
5.183850E+2	1.627726E+2
5.184806E+2	1.564034E+2
5.185763E+2	1.513858E+2
5.186719E+2	1.510787E+2
5.187675E+2	1.627930E+2
5.188631E+2	1.599668E+2
5.189587E+2	1.445456E+2
5.190543E+2	1.440541E+2
5.191499E+2	1.461840E+2
5.192454E+2	1.545807E+2
5.193410E+2	1.578574E+2
5.194366E+2	1.522870E+2
5.195321E+2	1.570382E+2
5.196277E+2	1.460611E+2
5.197232E+2	1.595163E+2
5.198187E+2	1.624449E+2
5.199142E+2	1.550108E+2
5.200098E+2	1.458359E+2
5.201053E+2	1.536591E+2
5.202008E+2	1.634689E+2
5.202963E+2	1.666637E+2
5.203917E+2	1.556866E+2
5.204872E+2	1.565263E+2
5.205827E+2	1.570587E+2
5.206781E+2	1.552156E+2
5.207736E+2	1.667661E+2
5.208690E+2	1.564239E+2
5.209645E+2	1.591477E+2
5.210599E+2	1.541711E+2
5.211553E+2	1.625678E+2
5.212507E+2	1.614823E+2
5.213461E+2	1.634484E+2
5.214415E+2	1.636737E+2
5.215369E+2	1.616257E+2
5.216323E+2	1.586152E+2
5.217277E+2	1.724799E+2
5.218231E+2	1.717427E+2
5.219184E+2	1.615847E+2
5.220138E+2	1.649024E+2
5.221091E+2	1.577550E+2
5.222045E+2	1.678106E+2
5.222998E+2	1.605607E+2
5.223951E+2	1.672371E+2
5.224905E+2	1.590862E+2
5.225858E+2	1.662336E+2
5.226811E+2	1.536796E+2
5.227764E+2	1.674624E+2
5.228717E+2	1.712921E+2
5.229669E+2	1.702272E+2
5.230622E+2	1.681382E+2
5.231575E+2	1.685069E+2
5.232527E+2	1.703296E+2
5.233480E+2	1.752242E+2
5.234432E+2	1.587790E+2
5.235385E+2	1.660083E+2
5.236337E+2	1.664179E+2
5.237289E+2	1.682816E+2
5.238241E+2	1.626906E+2
5.239193E+2	1.738521E+2
5.240145E+2	1.695513E+2
5.241097E+2	1.740773E+2
5.242049E+2	1.714559E+2
5.243001E+2	1.683021E+2
5.243952E+2	1.766168E+2
5.244904E+2	1.743231E+2
5.245856E+2	1.726642E+2
5.246807E+2	1.682406E+2
5.247759E+2	1.640628E+2
5.248710E+2	1.772517E+2
5.249661E+2	1.777227E+2
5.250612E+2	1.785419E+2
5.251563E+2	1.859146E+2
5.252514E+2	1.639399E+2
5.253465E+2	1.672576E+2
5.254416E+2	1.740773E+2
5.255367E+2	1.711897E+2
5.256318E+2	1.782757E+2
5.257268E+2	1.788696E+2
5.258219E+2	1.747737E+2
5.259170E+2	1.781118E+2
5.260120E+2	1.740773E+2
5.261070E+2	1.754904E+2
5.262021E+2	1.842557E+2
5.262971E+2	1.690598E+2
5.263921E+2	1.876554E+2
5.264871E+2	1.833751E+2
5.265821E+2	1.859556E+2
5.266771E+2	1.845015E+2
5.267721E+2	1.777432E+2
5.268671E+2	1.878397E+2
5.269620E+2	1.855869E+2
5.270570E+2	1.905635E+2
5.271520E+2	1.766168E+2
5.272469E+2	1.727666E+2
5.273418E+2	1.859760E+2
5.274368E+2	1.826583E+2
5.275317E+2	1.859146E+2
5.276266E+2	1.880240E+2
5.277215E+2	1.909321E+2
5.278164E+2	1.880650E+2
5.279113E+2	1.881878E+2
5.280062E+2	1.738316E+2
5.281011E+2	1.801803E+2
5.281960E+2	1.721113E+2
5.282909E+2	1.809176E+2
5.283857E+2	1.798321E+2
5.284806E+2	1.964821E+2
5.285754E+2	1.901129E+2
5.286703E+2	1.841329E+2
5.287651E+2	1.859146E+2
5.288599E+2	2.020321E+2
5.289547E+2	1.931849E+2
5.290496E+2	1.861399E+2
5.291444E+2	1.898262E+2
5.292392E+2	1.986325E+2
5.293339E+2	1.839895E+2
5.294287E+2	1.925295E+2
5.295235E+2	1.951100E+2
5.296183E+2	1.989192E+2
5.297130E+2	1.887818E+2
5.298078E+2	1.880035E+2
5.299025E+2	1.991035E+2
5.299973E+2	2.238839E+2
5.300920E+2	2.010901E+2
5.301867E+2	2.038138E+2
5.302814E+2	1.986325E+2
5.303762E+2	1.987963E+2
5.304709E+2	1.840919E+2
5.305656E+2	2.058209E+2
5.306602E+2	1.966460E+2
5.307549E+2	1.974037E+2
5.308496E+2	1.992059E+2
5.309443E+2	1.965640E+2
5.310389E+2	2.072749E+2
5.311336E+2	1.890685E+2
5.312282E+2	2.119852E+2
5.313229E+2	2.131731E+2
5.314175E+2	2.072340E+2
5.315121E+2	2.033633E+2
5.316067E+2	1.894166E+2
5.317013E+2	1.903382E+2
5.317959E+2	2.118828E+2
5.318905E+2	1.930006E+2
5.319851E+2	2.023598E+2
5.320797E+2	2.131321E+2
5.321743E+2	2.047559E+2
5.322689E+2	1.898672E+2
5.323634E+2	2.053498E+2
5.324580E+2	2.052065E+2
5.325525E+2	2.054932E+2
5.326471E+2	1.991035E+2
5.327416E+2	1.940450E+2
5.328361E+2	2.087699E+2
5.329306E+2	2.022369E+2
5.330251E+2	1.985915E+2
5.331196E+2	2.144018E+2
5.332141E+2	2.071111E+2
5.333086E+2	2.329360E+2
5.334031E+2	1.958473E+2
5.334976E+2	2.130297E+2
5.335921E+2	2.139103E+2
5.336865E+2	2.085651E+2
5.337810E+2	2.148524E+2
5.338754E+2	2.071725E+2
5.339699E+2	1.995746E+2
5.340643E+2	2.127840E+2
5.341587E+2	2.147090E+2
5.342531E+2	2.037729E+2
5.343475E+2	2.035886E+2
5.344420E+2	2.022369E+2
5.345364E+2	1.975266E+2
5.346307E+2	2.015406E+2
5.347251E+2	2.098144E+2
5.348195E+2	1.994722E+2
5.349139E+2	2.169004E+2
5.350082E+2	2.071520E+2
5.351026E+2	2.097734E+2
5.351969E+2	2.144018E+2
5.352913E+2	2.028513E+2
5.353856E+2	2.183544E+2
5.354799E+2	2.177400E+2
5.355743E+2	2.111251E+2
5.356686E+2	2.032404E+2
5.357629E+2	2.147090E+2
5.358572E+2	2.166546E+2
5.359515E+2	2.115757E+2
5.360458E+2	2.183749E+2
5.361400E+2	2.097734E+2
5.362343E+2	2.086266E+2
5.363286E+2	2.227985E+2
5.364228E+2	2.067220E+2
5.365171E+2	2.206072E+2
5.366113E+2	2.158354E+2
5.367056E+2	2.120467E+2
5.367998E+2	2.171052E+2
5.368940E+2	2.088519E+2
5.369882E+2	2.154258E+2
5.370825E+2	2.190712E+2
5.371767E+2	2.238635E+2
5.372709E+2	2.036500E+2
5.373650E+2	2.123539E+2
5.374592E+2	2.165932E+2
5.375534E+2	2.218974E+2
5.376476E+2	2.094458E+2
5.377417E+2	2.273041E+2
5.378359E+2	2.167980E+2
5.379300E+2	2.125382E+2
5.380242E+2	2.189279E+2
5.381183E+2	2.187231E+2
5.382124E+2	2.198699E+2
5.383065E+2	2.311952E+2
5.384007E+2	2.217950E+2
5.384948E+2	2.234129E+2
5.385889E+2	2.242526E+2
5.386830E+2	2.247441E+2
5.387770E+2	2.103264E+2
5.388711E+2	2.308061E+2
5.389652E+2	2.257271E+2
5.390593E+2	2.176786E+2
5.391533E+2	2.261777E+2
5.392474E+2	2.142380E+2
5.393414E+2	2.163474E+2
5.394354E+2	2.247646E+2
5.395295E+2	2.214673E+2
5.396235E+2	2.259114E+2
5.397175E+2	2.106745E+2
5.398115E+2	2.277546E+2
5.399055E+2	2.258295E+2
5.399995E+2	2.323625E+2
5.400935E+2	2.258090E+2
5.401875E+2	2.376258E+2
5.402815E+2	2.223275E+2
5.403754E+2	2.190712E+2
5.404694E+2	2.267101E+2
5.405634E+2	2.391208E+2
5.406573E+2	2.197470E+2
5.407513E+2	2.333046E+2
5.408452E+2	2.355164E+2
5.409391E+2	2.316457E+2
5.410330E+2	2.265668E+2
5.411270E+2	2.222660E+2
5.412209E+2	2.260548E+2
5.413148E+2	2.245188E+2
5.414087E+2	2.211192E+2
5.415025E+2	2.269969E+2
5.415964E+2	2.401858E+2
5.416903E+2	2.252766E+2
5.417842E+2	2.274269E+2
5.418780E+2	2.266897E+2
5.419719E+2	2.404725E+2
5.420657E+2	2.276522E+2
5.421596E+2	2.430734E+2
5.422534E+2	2.368476E+2
5.423472E+2	2.212830E+2
5.424411E+2	2.347382E+2
5.425349E+2	2.432987E+2
5.426287E+2	2.348611E+2
5.427225E+2	2.323830E+2
5.428163E+2	2.409640E+2
5.429101E+2	2.265463E+2
5.430038E+2	2.351683E+2
5.430976E+2	2.403906E+2
5.431914E+2	2.444046E+2
5.432851E+2	2.350863E+2
5.433789E+2	2.305194E+2
5.434726E+2	2.272017E+2
5.435664E+2	2.423976E+2
5.436601E+2	2.328540E+2
5.437538E+2	2.341238E+2
5.438475E+2	2.365814E+2
5.439413E+2	2.330179E+2
5.440350E+2	2.452647E+2
5.441287E+2	2.385679E+2
5.442224E+2	2.410050E+2
5.443160E+2	2.393256E+2
5.444097E+2	2.330588E+2
5.445034E+2	2.335708E+2
5.445971E+2	2.286967E+2
5.446907E+2	2.569382E+2
5.447844E+2	2.468007E+2
5.448780E+2	2.495450E+2
5.449717E+2	2.352502E+2
5.450653E+2	2.413531E+2
5.451589E+2	2.356188E+2
5.452525E+2	2.519821E+2
5.453462E+2	2.528627E+2
5.454398E+2	2.454695E+2
5.455334E+2	2.436059E+2
5.456270E+2	2.350454E+2
5.457205E+2	2.458586E+2
5.458141E+2	2.448756E+2
5.459077E+2	2.417627E+2
5.460013E+2	2.387317E+2
5.460948E+2	2.400834E+2
5.461884E+2	2.487463E+2
5.462819E+2	2.411688E+2
5.463755E+2	2.333251E+2
5.464690E+2	2.511424E+2
5.465625E+2	2.403906E+2
5.466560E+2	2.266692E+2
5.467496E+2	2.546035E+2
5.468431E+2	2.449575E+2
5.469366E+2	2.532518E+2
5.470301E+2	2.505485E+2
5.471236E+2	2.491149E+2
5.472170E+2	2.445889E+2
5.473105E+2	2.492788E+2
5.474040E+2	2.448347E+2
5.474974E+2	2.440360E+2
5.475909E+2	2.430325E+2
5.476843E+2	2.448756E+2
5.477778E+2	2.587199E+2
5.478712E+2	2.539891E+2
5.479646E+2	2.403087E+2
5.480581E+2	2.488487E+2
5.481515E+2	2.554431E+2
5.482449E+2	2.484391E+2
5.483383E+2	2.469236E+2
5.484317E+2	2.522278E+2
5.485251E+2	2.449371E+2
5.486185E+2	2.512858E+2
5.487118E+2	2.607269E+2
5.488052E+2	2.523302E+2
5.488986E+2	2.593138E+2
5.489919E+2	2.492583E+2
5.490853E+2	2.597644E+2
5.491786E+2	2.679153E+2
5.492720E+2	2.494221E+2
5.493653E+2	2.534976E+2
5.494586E+2	2.468212E+2
5.495519E+2	2.505690E+2
5.496453E+2	2.583513E+2
5.497386E+2	2.537843E+2
5.498319E+2	2.564671E+2
5.499252E+2	2.550131E+2
5.500184E+2	2.638398E+2
5.501117E+2	2.621400E+2
5.502050E+2	2.442612E+2
5.502983E+2	2.511014E+2
5.503915E+2	2.510810E+2
5.504848E+2	2.503847E+2
5.505780E+2	2.555660E+2
5.506713E+2	2.657649E+2
5.507645E+2	2.761891E+2
5.508577E+2	2.651096E+2
5.509509E+2	2.570610E+2
5.510442E+2	2.623243E+2
5.511374E+2	2.483367E+2
5.512306E+2	2.753699E+2
5.513238E+2	2.621810E+2
5.514170E+2	2.402882E+2
5.515101E+2	2.732605E+2
5.516033E+2	2.587404E+2
5.516965E+2	2.548697E+2
5.517897E+2	2.554636E+2
5.518828E+2	2.559142E+2
5.519760E+2	2.581874E+2
5.520691E+2	2.781142E+2
5.521622E+2	2.677105E+2
5.522554E+2	2.765577E+2
5.523485E+2	2.669732E+2
5.524416E+2	2.608498E+2
5.525347E+2	2.661131E+2
5.526278E+2	2.646180E+2
5.527209E+2	2.654987E+2
5.528140E+2	2.594572E+2
5.529071E+2	2.632459E+2
5.530002E+2	2.696151E+2
5.530933E+2	2.578393E+2
5.531864E+2	2.693693E+2
5.532794E+2	2.638808E+2
5.533725E+2	2.591295E+2
5.534655E+2	2.652734E+2
5.535586E+2	2.691441E+2
5.536516E+2	2.704548E+2
5.537446E+2	2.728714E+2
5.538377E+2	2.606450E+2
5.539307E+2	2.618942E+2
5.540237E+2	2.740387E+2
5.541167E+2	2.654168E+2
5.542097E+2	2.817391E+2
5.543027E+2	2.614846E+2
5.543957E+2	2.696356E+2
5.544887E+2	2.681815E+2
5.545816E+2	2.719702E+2
5.546746E+2	2.728714E+2
5.547676E+2	2.634917E+2
5.548605E+2	2.766191E+2
5.549535E+2	2.692260E+2
5.550464E+2	2.648024E+2
5.551393E+2	2.727485E+2
5.552323E+2	2.717450E+2
5.553252E+2	2.715197E+2
5.554181E+2	2.754313E+2
5.555110E+2	2.717245E+2
5.556039E+2	2.698608E+2
5.556968E+2	2.714173E+2
5.557897E+2	2.711715E+2
5.558826E+2	2.731171E+2
5.559755E+2	2.702295E+2
5.560684E+2	2.753904E+2
5.561612E+2	2.792610E+2
5.562541E+2	2.750422E+2
5.563469E+2	2.785442E+2
5.564398E+2	2.810223E+2
5.565326E+2	2.799164E+2
5.566255E+2	2.711306E+2
5.567183E+2	2.733219E+2
5.568111E+2	2.719293E+2
5.569039E+2	2.789129E+2
5.569968E+2	2.796501E+2
5.570896E+2	2.764143E+2
5.571824E+2	2.798549E+2
5.572752E+2	2.792201E+2
5.573679E+2	2.752675E+2
5.574607E+2	2.681405E+2
5.575535E+2	2.741821E+2
5.576463E+2	2.898081E+2
5.577390E+2	2.676490E+2
5.578318E+2	2.787900E+2
5.579245E+2	2.947232E+2
5.580173E+2	2.702090E+2
5.581100E+2	2.730352E+2
5.582027E+2	2.853025E+2
5.582955E+2	2.928800E+2
5.583882E+2	2.771721E+2
5.584809E+2	2.812475E+2
5.585736E+2	2.827835E+2
5.586663E+2	2.711920E+2
5.587590E+2	2.704957E+2
5.588517E+2	2.864084E+2
5.589444E+2	2.843400E+2
5.590371E+2	2.886817E+2
5.591297E+2	2.816776E+2
5.592224E+2	2.842171E+2
5.593151E+2	2.867975E+2
5.594077E+2	2.797525E+2
5.595003E+2	2.748579E+2
5.595930E+2	2.933306E+2
5.596856E+2	2.833774E+2
5.597783E+2	2.759023E+2
5.598709E+2	2.821896E+2
5.599635E+2	2.824149E+2
5.600561E+2	2.894189E+2
5.601487E+2	2.848110E+2
5.602413E+2	2.955629E+2
5.603339E+2	2.814728E+2
5.604265E+2	2.871457E+2
5.605191E+2	2.867975E+2
5.606116E+2	2.794863E+2
5.607042E+2	2.800188E+2
5.607968E+2	2.951942E+2
5.608893E+2	2.913236E+2
5.609819E+2	2.929414E+2
5.610744E+2	2.866337E+2
5.611669E+2	2.826402E+2
5.612595E+2	2.870638E+2
5.613520E+2	2.944365E+2
5.614445E+2	2.961568E+2
5.615370E+2	3.071544E+2
5.616295E+2	2.982866E+2
5.617220E+2	2.875758E+2
5.618145E+2	2.843400E+2
5.619070E+2	2.915284E+2
5.619995E+2	2.892346E+2
5.620920E+2	2.842581E+2
5.621844E+2	2.812475E+2
5.622769E+2	2.944979E+2
5.623694E+2	2.908935E+2
5.624618E+2	2.969759E+2
5.625543E+2	2.874529E+2
5.626467E+2	2.874529E+2
5.627391E+2	3.057003E+2
5.628316E+2	2.888046E+2
5.629240E+2	2.869409E+2
5.630164E+2	2.852206E+2
5.631088E+2	3.010514E+2
5.632012E+2	2.826197E+2
5.632936E+2	3.069700E+2
5.633860E+2	2.870228E+2
5.634784E+2	2.972217E+2
5.635708E+2	2.827221E+2
5.636632E+2	2.838485E+2
5.637555E+2	2.854254E+2
5.638479E+2	2.925523E+2
5.639402E+2	3.033656E+2
5.640326E+2	2.976927E+2
5.641249E+2	2.905453E+2
5.642173E+2	2.990239E+2
5.643096E+2	2.933510E+2
5.644019E+2	2.951942E+2
5.644943E+2	2.954605E+2
5.645866E+2	2.961568E+2
5.646789E+2	2.926957E+2
5.647712E+2	2.971807E+2
5.648635E+2	3.059870E+2
5.649558E+2	2.935558E+2
5.650481E+2	3.058641E+2
5.651403E+2	3.106973E+2
5.652326E+2	2.939450E+2
5.653249E+2	2.958496E+2
